gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,act,at,ebit,ebitda,epspi,epspx,lt,ni,niadj,nits,opiti,pstk,pstkl,pstkrv,spce,spceeps,txditc,upstk,exchg,costat,ein,fyrc,idbflag,incorp,loc,sic,spcindcd,spcseccd
13510,31/12/2016,2016,INDL,C,D,STD,DRE,264411505,DUKE REALTY CORP,USD,12,,6772.002,259.238,,0.89,0.88,3278.709,312.143,309.787,,,0,0,0,,,0,,11,A,35-1740409,12,B,IN,USA,6798,850,800
13510,31/12/2017,2017,FS,C,D,STD,DRE,264411505,DUKE REALTY CORP,USD,12,,7388.196,,,,,2813.818,,,,,0,,,,,,,11,A,35-1740409,12,B,IN,USA,6798,850,800
13510,31/12/2017,2017,INDL,C,D,STD,DRE,264411505,DUKE REALTY CORP,USD,12,,7388.196,260.422,,4.58,0.8,2813.818,1634.431,1630.45,,,0,0,0,,,0,,11,A,35-1740409,12,B,IN,USA,6798,850,800
13510,31/12/2018,2018,FS,C,D,STD,DRE,264411505,DUKE REALTY CORP,USD,12,,7804.024,,,,,3090.781,,,,,0,,,,,,,11,A,35-1740409,12,B,IN,USA,6798,850,800
13510,31/12/2018,2018,INDL,C,D,STD,DRE,264411505,DUKE REALTY CORP,USD,12,,7804.024,262.268,,1.07,1.06,3090.781,383.729,382.054,,,0,0,0,,,0,,11,A,35-1740409,12,B,IN,USA,6798,850,800
13599,31/12/2013,2013,INDL,C,D,STD,CELG,151020104,CELGENE CORP,USD,12,7550.5,13378.2,1980,2347,3.5,3.5,7788.3,1449.9,1449.9,,,0,0,0,,,804.9,,14,A,22-2711928,12,B,DE,USA,2834,285,905
13599,31/12/2014,2014,INDL,C,D,STD,CELG,151020104,CELGENE CORP,USD,12,9712.6,17340.1,2721.9,3090.1,2.49,2.49,10815.3,1999.9,1999.9,,,0,0,0,,,555.6,,14,A,22-2711928,12,B,DE,USA,2834,285,905
13599,31/12/2015,2015,INDL,C,D,STD,CELG,151020104,CELGENE CORP,USD,12,9400.9,27053.4,2554.2,2953.8,2.02,2.02,21134.4,1602,1602,,,0,0,0,,,377.7,,14,A,22-2711928,12,B,DE,USA,2834,285,905
13599,31/12/2016,2016,INDL,C,D,STD,CELG,151020104,CELGENE CORP,USD,12,10867.5,28085.6,4378.9,4882.6,2.57,2.57,21486.3,1999.2,1999.2,,,0,0,0,,,0,,14,A,22-2711928,12,B,DE,USA,2834,285,905
13599,31/12/2017,2017,INDL,C,D,STD,CELG,151020104,CELGENE CORP,USD,12,14892,30141,5805,6275,3.77,3.77,23220,2940,2940,,,0,0,0,,,1327,,14,A,22-2711928,12,B,DE,USA,2834,285,905
13599,31/12/2018,2018,INDL,C,D,STD,CELG,151020104,CELGENE CORP,USD,12,9067,35480,6464,7098,5.65,5.65,29319,4046,4046,,,0,0,0,,,2753,,14,A,22-2711928,12,B,DE,USA,2834,285,905
13646,31/01/2013,2012,INDL,C,D,STD,TIF,886547108,TIFFANY & CO,USD,1,3151.589,4630.85,697.217,857.92,3.28,3.28,2019.532,416.157,416.157,,,0,0,0,,,,,11,A,13-3228013,1,B,DE,USA,5944,449,976
13646,31/01/2014,2013,INDL,C,D,STD,TIF,886547108,TIFFANY & CO,USD,1,3228.388,4752.351,793.919,969.543,1.42,1.42,2018.383,181.369,181.369,,,0,0,0,,,,,11,A,13-3228013,1,B,DE,USA,5944,449,976
13646,31/01/2015,2014,INDL,C,D,STD,TIF,886547108,TIFFANY & CO,USD,1,3611.387,5180.603,891.429,1081.992,3.75,3.75,2329.932,484.179,484.179,,,0,0,0,,,,,11,A,13-3228013,1,B,DE,USA,5944,449,976
13646,31/01/2016,2015,INDL,C,D,STD,TIF,886547108,TIFFANY & CO,USD,1,3508.4,5129.7,798,998,3.61,3.61,2200.2,463.9,463.9,,,0,0,0,,,0.7,,11,A,13-3228013,1,B,DE,USA,5944,449,976
13646,31/01/2017,2016,INDL,C,D,STD,TIF,886547108,TIFFANY & CO,USD,1,3573.6,5097.6,759.2,965.1,3.57,3.57,2069.2,446.1,446.1,,,0,0,0,,,1.9,,11,A,13-3228013,1,B,DE,USA,5944,449,976
13646,31/01/2018,2017,INDL,C,D,STD,TIF,886547108,TIFFANY & CO,USD,1,3983.3,5468.1,794.5,998.7,2.97,2.97,2219.9,370.1,370.1,,,0,0,0,,,1,,11,A,13-3228013,1,B,DE,USA,5944,449,976
13646,31/01/2019,2018,INDL,C,D,STD,TIF,886547108,TIFFANY & CO,USD,1,3759.5,5333,798.8,1025.8,4.77,4.77,2202.1,586.4,586.4,,,0,0,0,,,7.8,,11,A,13-3228013,1,B,DE,USA,5944,449,976
13700,31/12/2013,2013,INDL,C,D,STD,XRAY,24906P109,DENTSPLY SIRONA INC,USD,12,1143.802,5078.047,432.522,560.425,2.2,2.2,2500.073,313.192,313.192,,,0,0,0,,,238.394,,14,A,39-1434669,12,D,DE,USA,3843,300,905
13700,31/12/2014,2014,INDL,C,D,STD,XRAY,24906P109,DENTSPLY SIRONA INC,USD,12,1206.97,4650.265,456.683,585.76,2.28,2.28,2328.067,322.854,322.854,,,0,0,0,,,165.551,,14,A,39-1434669,12,D,DE,USA,3843,300,905
13700,31/12/2015,2015,INDL,C,D,STD,XRAY,24906P109,DENTSPLY SIRONA INC,USD,12,1196.7,4402.9,439.9,562.8,1.79,1.79,2063.5,251.2,251.2,,,0,0,0,,,160.3,,14,A,39-1434669,12,D,DE,USA,3843,300,905
13700,31/12/2016,2016,INDL,C,D,STD,XRAY,24906P109,DENTSPLY SIRONA INC,USD,12,1882.6,11656.1,507.8,779.5,1.97,1.97,3530.2,429.9,429.9,,,0,0,0,,,848.6,,14,A,39-1434669,12,D,DE,USA,3843,300,905
13700,31/12/2017,2017,INDL,C,D,STD,XRAY,24906P109,DENTSPLY SIRONA INC,USD,12,2002.5,10374.5,545.5,861.9,-6.76,-6.76,3746.6,-1550,-1550,,,0,0,0,,,718,,14,A,39-1434669,12,D,DE,USA,3843,300,905
13700,31/12/2018,2018,INDL,C,D,STD,XRAY,24906P109,DENTSPLY SIRONA INC,USD,12,1888,8687,409.9,740.7,-4.51,-4.51,3554,-1011,-1011,,,0,0,0,,,552.8,,14,A,39-1434669,12,D,DE,USA,3843,300,905
13721,31/12/2013,2013,INDL,C,D,STD,ZTS,98978V103,ZOETIS INC,USD,12,3357,6558,1131,1293,1.01,1.01,5596,504,504,,,0,0,0,,,322,,11,A,46-0696167,12,B,DE,USA,2834,,
13721,31/12/2014,2014,INDL,C,D,STD,ZTS,98978V103,ZOETIS INC,USD,12,3465,6607,1164,1368,1.16,1.16,5270,583,583,,,0,0,0,,,277,,11,A,46-0696167,12,B,DE,USA,2834,,
13721,31/12/2015,2015,INDL,C,D,STD,ZTS,98978V103,ZOETIS INC,USD,12,3830,7913,1293,1492,0.68,0.68,6822,339,339,,,0,0,0,,,264,,11,A,46-0696167,12,B,DE,USA,2834,,
13721,31/12/2016,2016,INDL,C,D,STD,ZTS,98978V103,ZOETIS INC,USD,12,3390,7649,1484,1717,1.66,1.66,6150,821,821,,,0,0,0,,,244,,11,A,46-0696167,12,B,DE,USA,2834,,
13721,31/12/2017,2017,INDL,C,D,STD,ZTS,98978V103,ZOETIS INC,USD,12,4217,8586,1750,1990,1.76,1.76,6800,864,864,,,0,0,0,,,380,,11,A,46-0696167,12,B,DE,USA,2834,,
13721,31/12/2018,2018,INDL,C,D,STD,ZTS,98978V103,ZOETIS INC,USD,12,4399,10777,1919,2228,2.96,2.96,8592,1428,1428,,,0,0,0,,,474,,11,A,46-0696167,12,B,DE,USA,2834,,
13988,31/12/2013,2013,FS,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,143642,,,,,133261,,,,,869,,,,,,,11,A,94-3025021,12,B,DE,USA,6282,822,800
13988,31/12/2013,2013,INDL,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,143642,1776,1978,0.78,0.78,133261,1071,1010,,,869,885,885,,,0,,11,A,94-3025021,12,B,DE,USA,6282,822,800
13988,31/12/2014,2014,FS,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,154642,,,,,142839,,,,,872,,,,,,,11,A,94-3025021,12,B,DE,USA,6282,822,800
13988,31/12/2014,2014,INDL,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,154642,2180,2379,0.96,0.96,142839,1321,1261,,,872,872,872,,,39,,11,A,94-3025021,12,B,DE,USA,6282,822,800
13988,31/12/2015,2015,FS,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,183718,,,,,170316,,,,,1459,,,,,,,11,A,94-3025021,12,B,DE,USA,6282,822,800
13988,31/12/2015,2015,INDL,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,183718,2305,2529,1.04,1.04,170316,1447,1364,,,1459,1485,1485,,,0,,11,A,94-3025021,12,B,DE,USA,6282,822,800
13988,31/12/2016,2016,FS,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,223383,,,,,206962,,,,,2783,,,,,,,11,A,94-3025021,12,B,DE,USA,6282,822,800
13988,31/12/2016,2016,INDL,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,223383,3108,3342,1.32,1.32,206962,1889,1746,,,2783,2835,2835,,,0,,11,A,94-3025021,12,B,DE,USA,6282,822,800
13988,31/12/2017,2017,FS,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,243274,,,,,224749,,,,,2793,,,,,,,11,A,94-3025021,12,B,DE,USA,6282,822,800
13988,31/12/2017,2017,INDL,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,243274,3828,4097,1.63,1.63,224749,2354,2180,,,2793,2850,2850,,,0,,11,A,94-3025021,12,B,DE,USA,6282,822,800
13988,31/12/2018,2018,FS,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,296482,,,,,275812,,,,,2793,,,,,,,11,A,94-3025021,12,B,DE,USA,6282,822,800
13988,31/12/2018,2018,INDL,C,D,STD,SCHW,808513105,SCHWAB (CHARLES) CORP,USD,12,,296482,4818,5124,2.47,2.47,275812,3507,3329,,,2793,2850,2850,,,1,,11,A,94-3025021,12,B,DE,USA,6282,822,800
14225,31/12/2013,2013,INDL,C,D,STD,FAST,311900104,FASTENAL CO,USD,12,1408.461,2075.784,712.014,776.205,1.51,1.51,303.087,448.636,448.636,,,0,0,0,,,63.255,,14,A,41-0948415,12,D,MN,USA,5000,450,976
14225,31/12/2014,2014,INDL,C,D,STD,FAST,311900104,FASTENAL CO,USD,12,1583.265,2359.102,786.626,859.298,1.67,1.67,443.885,494.15,494.15,,,0,0,0,,,68.532,,14,A,41-0948415,12,D,MN,USA,5000,450,976
14225,31/12/2015,2015,INDL,C,D,STD,FAST,311900104,FASTENAL CO,USD,12,1664.776,2532.462,827.344,913.942,1.77,1.77,731.173,516.361,516.361,,,0,0,0,,,55.057,,14,A,41-0948415,12,D,MN,USA,5000,450,976
14225,31/12/2016,2016,INDL,C,D,STD,FAST,311900104,FASTENAL CO,USD,12,1720.77,2668.884,795.307,899.359,1.73,1.73,735.79,499.478,499.478,,,0,0,0,,,80.628,,14,A,41-0948415,12,D,MN,USA,5000,450,976
14225,31/12/2017,2017,INDL,C,D,STD,FAST,311900104,FASTENAL CO,USD,12,1935.7,2910.5,880.8,1008.2,2.01,2.01,813.6,578.6,578.6,,,0,0,0,,,50.6,,14,A,41-0948415,12,D,MN,USA,5000,450,976
14225,31/12/2018,2018,INDL,C,D,STD,FAST,311900104,FASTENAL CO,USD,12,2316.2,3321.5,998.7,1136.9,2.62,2.62,1018.8,751.9,751.9,,,0,0,0,,,84.4,,14,A,41-0948415,12,D,MN,USA,5000,450,976
14282,31/12/2013,2013,INDL,C,D,STD,APH,32095101,AMPHENOL CORP,USD,12,3157.567,6168.028,902.796,1039.278,4,4,3287.956,635.672,635.672,,,0,0,0,,,,,11,A,22-2785165,12,D,DE,USA,3678,220,925
14282,31/12/2014,2014,INDL,C,D,STD,APH,32095101,AMPHENOL CORP,USD,12,3504.1,7027,1048.7,1216.8,2.26,2.26,4089.1,709.1,709.1,,,0,0,0,,,,,11,A,22-2785165,12,D,DE,USA,3678,220,925
14282,31/12/2015,2015,INDL,C,D,STD,APH,32095101,AMPHENOL CORP,USD,12,3850,7458.4,1110.4,1282,2.47,2.47,4180,763.5,763.5,,,0,0,0,,,66.8,,11,A,22-2785165,12,D,DE,USA,3678,220,925
14282,31/12/2016,2016,INDL,C,D,STD,APH,32095101,AMPHENOL CORP,USD,12,3591.2,8498.7,1241.8,1458.8,2.67,2.67,4775.6,822.9,822.9,,,0,0,0,,,77.7,,11,A,22-2785165,12,D,DE,USA,3678,220,925
14282,31/12/2017,2017,INDL,C,D,STD,APH,32095101,AMPHENOL CORP,USD,12,4656,10003.9,1431.6,1658.4,2.13,2.13,5960.5,650.5,650.5,,,0,0,0,,,241.2,,11,A,22-2785165,12,D,DE,USA,3678,220,925
14282,31/12/2018,2018,INDL,C,D,STD,APH,32095101,AMPHENOL CORP,USD,12,4571.6,10044.9,1695.4,1995.1,4,4,5980.7,1205,1205,,,0,0,0,,,255.6,,11,A,22-2785165,12,D,DE,USA,3678,220,925
14359,31/12/2013,2013,INDL,C,D,STD,PXD,723787107,PIONEER NATURAL RESOURCES CO,USD,12,1728.434,12292.788,-607.961,326.545,-6.16,-2.86,5678.03,-838.414,-838.474,,,0,0,0,,,1472.717,,11,A,75-2702753,12,D,DE,USA,1311,380,935
14359,31/12/2014,2014,INDL,C,D,STD,PXD,723787107,PIONEER NATURAL RESOURCES CO,USD,12,2359,14926,1051,2174,6.4,7.17,6337,930,920,,,0,0,0,,,1803,,11,A,75-2702753,12,D,DE,USA,1311,380,935
14359,31/12/2015,2015,INDL,C,D,STD,PXD,723787107,PIONEER NATURAL RESOURCES CO,USD,12,3194,15154,-1894,-486,-1.83,-1.79,6779,-273,-273,,,0,0,0,,,1776,,11,A,75-2702753,12,D,DE,USA,1311,380,935
14359,31/12/2016,2016,INDL,C,D,STD,PXD,723787107,PIONEER NATURAL RESOURCES CO,USD,12,3298,16459,-606,933,-3.34,-3.34,6048,-556,-556,,,0,0,0,,,1397,,11,A,75-2702753,12,D,DE,USA,1311,380,935
14359,31/12/2017,2017,INDL,C,D,STD,PXD,723787107,PIONEER NATURAL RESOURCES CO,USD,12,3010,17003,301,1732,4.86,4.86,5724,833,827,,,0,0,0,,,899,,11,A,75-2702753,12,D,DE,USA,1311,380,935
14359,31/12/2018,2018,INDL,C,D,STD,PXD,723787107,PIONEER NATURAL RESOURCES CO,USD,12,2580,17903,1957,3511,5.71,5.71,5792,978,973,,,0,0,0,,,1152,,11,A,75-2702753,12,D,DE,USA,1311,380,935
14418,31/12/2013,2013,INDL,C,D,STD,MGM,552953101,MGM RESORTS INTERNATIONAL,USD,12,2719.439,26110.185,1133.316,1982.541,-0.32,-0.32,18234.562,-156.606,-156.606,,,0,0,0,,,2430.414,,11,A,88-0215232,12,B,DE,USA,7990,262,976
14418,31/12/2014,2014,INDL,C,D,STD,MGM,552953101,MGM RESORTS INTERNATIONAL,USD,12,3027.16,26702.511,1259.702,2075.467,-0.31,-0.31,19074.237,-149.873,-149.873,,,0,0,0,,,2621.86,,11,A,88-0215232,12,B,DE,USA,7990,262,976
14418,31/12/2015,2015,INDL,C,D,STD,MGM,552953101,MGM RESORTS INTERNATIONAL,USD,12,2408.749,25215.178,1047.924,1867.807,-0.82,-0.82,17444.501,-447.72,-447.72,,,0,0,0,,,2680.576,,11,A,88-0215232,12,B,DE,USA,7990,262,976
14418,31/12/2016,2016,INDL,C,D,STD,MGM,552953101,MGM RESORTS INTERNATIONAL,USD,12,2229.587,28173.301,1286.388,2135.915,1.94,1.94,18149.85,1101.412,1101.412,,,0,0,0,,,2551.228,,11,A,88-0215232,12,B,DE,USA,7990,262,976
14418,31/12/2017,2017,INDL,C,D,STD,MGM,552953101,MGM RESORTS INTERNATIONAL,USD,12,2374.627,29159.178,1492.874,2486.354,3.39,3.39,17432.685,1941.923,1941.923,,,0,0,0,,,1304.835,,11,A,88-0215232,12,B,DE,USA,7990,262,976
14418,31/12/2018,2018,INDL,C,D,STD,MGM,552953101,MGM RESORTS INTERNATIONAL,USD,12,2526.778,30210.706,1253.093,2431.137,0.82,0.82,19638.665,445.446,445.446,,,0,0,0,,,1342.538,,11,A,88-0215232,12,B,DE,USA,7990,262,976
14477,31/12/2013,2013,INDL,C,D,STD,WM,94106L109,WASTE MANAGEMENT INC,USD,12,2499,22603,2070,3494,0.21,0.21,16601,98,98,,,0,0,0,,,1842,,11,A,73-1309529,12,D,DE,USA,4953,405,925
14477,31/12/2014,2014,INDL,C,D,STD,WM,94106L109,WASTE MANAGEMENT INC,USD,12,3641,21412,2252,3637,2.8,2.8,15523,1298,1298,,,0,0,0,,,1453,,11,A,73-1309529,12,D,DE,USA,4953,405,925
14477,31/12/2015,2015,INDL,C,D,STD,WM,94106L109,WASTE MANAGEMENT INC,USD,12,2345,20419,2197,3534,1.66,1.66,15052,753,753,,,0,0,0,,,1391,,11,A,73-1309529,12,D,DE,USA,4953,405,925
14477,31/12/2016,2016,INDL,C,D,STD,WM,94106L109,WASTE MANAGEMENT INC,USD,12,2376,20859,2412,3807,2.66,2.66,15539,1182,1182,,,0,0,0,,,1482,,11,A,73-1309529,12,D,DE,USA,4953,405,925
14477,31/12/2017,2017,INDL,C,D,STD,WM,94106L109,WASTE MANAGEMENT INC,USD,12,2624,21829,2631,4103,4.44,4.44,15787,1949,1949,,,0,0,0,,,1248,,11,A,73-1309529,12,D,DE,USA,4953,405,925
14477,31/12/2018,2018,INDL,C,D,STD,WM,94106L109,WASTE MANAGEMENT INC,USD,12,2645,22650,2735,4312,4.49,4.49,16374,1925,1925,,,0,0,0,,,1291,,11,A,73-1309529,12,D,DE,USA,4953,405,925
14489,31/01/2013,2012,INDL,C,D,STD,DELL,24703L202,DELL TECHNOLOGIES INC,USD,1,27968,47540,3360,4504,1.36,1.36,36839,2372,2372,,,0,0,0,,,537,,11,A,80-0890963,1,D,DE,USA,3571,190,940
14489,31/01/2014,2013,INDL,C,D,STD,DELL,24703L202,DELL TECHNOLOGIES INC,USD,1,,,,,,,,,,,,,,,,,,,11,A,80-0890963,1,D,DE,USA,3571,190,940
14489,31/01/2015,2014,INDL,C,D,STD,DELL,24703L202,DELL TECHNOLOGIES INC,USD,1,,,,,,,,,,,,,,,,,,,11,A,80-0890963,1,D,DE,USA,3571,190,940
14489,31/01/2016,2015,INDL,C,D,STD,DELL,24703L202,DELL TECHNOLOGIES INC,USD,1,,,,,,,,,,,,,,,,,,,11,A,80-0890963,1,D,DE,USA,3571,190,940
14489,31/01/2017,2016,INDL,C,D,STD,DELL,24703L202,DELL TECHNOLOGIES INC,USD,1,30773,118206,-1764,3075,-7.71,-17.01,98966,-1672,-1672,,,231,231,231,,,5483,,11,A,80-0890963,1,D,DE,USA,3571,190,940
14489,31/01/2018,2017,INDL,C,D,STD,DELL,24703L202,DELL TECHNOLOGIES INC,USD,1,38957,122281,-2831,5803,-18.36,-18.36,106910,-3728,-3728,,,384,384,384,,,,,11,A,80-0890963,1,D,DE,USA,3571,190,940
14489,31/01/2019,2018,INDL,C,D,STD,DELL,24703L202,DELL TECHNOLOGIES INC,USD,1,36138,111820,749,8495,-3.22,-3.22,111566,-2310,-2310,,,1196,1196,1196,,,,,11,A,80-0890963,1,D,DE,USA,3571,190,940
14590,31/12/2013,2013,INDL,C,D,STD,FCX,35671D857,FREEPORT-MCMORAN INC,USD,12,9972,63473,5468,8429,2.65,2.65,37526,2658,2658,,,0,0,0,,,7410,,11,A,74-2480931,12,B,DE,USA,1000,360,970
14590,31/12/2014,2014,INDL,C,D,STD,FCX,35671D857,FREEPORT-MCMORAN INC,USD,12,9045,58795,1097,5160,-1.26,-1.26,35570,-1308,-1311,,,0,0,0,,,6398,,11,A,74-2480931,12,B,DE,USA,1000,360,970
14590,31/12/2015,2015,INDL,C,D,STD,FCX,35671D857,FREEPORT-MCMORAN INC,USD,12,7462,46577,-13353,-9647,-11.31,-11.31,33769,-12236,-12239,,,0,0,0,,,4288,,11,A,74-2480931,12,B,DE,USA,1000,360,970
14590,31/12/2016,2016,INDL,C,D,STD,FCX,35671D857,FREEPORT-MCMORAN INC,USD,12,10435,37317,-2424,297,-3.16,-2.96,28060,-4154,-4157,,,0,0,0,,,3768,,11,A,74-2480931,12,B,DE,USA,1000,360,970
14590,31/12/2017,2017,INDL,C,D,STD,FCX,35671D857,FREEPORT-MCMORAN INC,USD,12,10779,37302,3877,5974,1.25,1.21,26006,1817,1813,,,0,0,0,,,3622,,11,A,74-2480931,12,B,DE,USA,1000,360,970
14590,31/12/2018,2018,INDL,C,D,STD,FCX,35671D857,FREEPORT-MCMORAN INC,USD,12,10720,42216,4809,6825,1.79,1.8,24324,2602,2598,,,0,0,0,,,4032,,11,A,74-2480931,12,B,DE,USA,1000,360,970
14650,31/03/2013,2012,INDL,C,D,STD,BMC,55921100,BMC SOFTWARE INC,USD,3,2099.4,4720.3,496.5,730.6,2.17,2.17,3901.8,331,331,,,0,0,0,329.7,2.16,111.3,,14,I,74-2126120,3,D,DE,USA,7372,185,940
14824,31/12/2013,2013,FS,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,17662,,,,,11592,,,428,228,0,,,,,,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14824,31/12/2013,2013,INDL,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,17662,768,805,3.16,3.16,11592,517,517,,,0,0,0,,,673,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14824,31/12/2014,2014,FS,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,18753,,,,,12180,,,464,151,0,,,,,,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14824,31/12/2014,2014,INDL,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,18753,774,811,3.21,3.21,12180,525,525,,,0,0,0,,,840,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14824,31/12/2015,2015,FS,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,18888,,,,,12461,,,587,331,0,,,,,,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14824,31/12/2015,2015,INDL,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,18888,934,970,3.87,3.87,12461,634,634,,,0,0,0,,,638,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14824,31/12/2016,2016,FS,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,20386,,,,,13326,,,508,173,0,,,,,,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14824,31/12/2016,2016,INDL,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,20386,865,895,3.59,3.59,13326,591,591,,,0,0,0,,,865,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14824,31/12/2017,2017,FS,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,21843,,,,,13600,,,496,86,0,,,,,,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14824,31/12/2017,2017,INDL,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,21843,783,811,6.36,6.36,13600,1045,1045,,,0,0,0,,,745,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14824,31/12/2018,2018,FS,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,21935,,,,,14102,,,716,139,0,,,,,,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14824,31/12/2018,2018,INDL,C,D,STD,CINF,172062101,CINCINNATI FINANCIAL CORP,USD,12,,21935,304,335,1.76,1.76,14102,287,287,,,0,0,0,,,627,,14,A,31-0746871,12,D,OH,USA,6331,835,800
14934,31/12/2013,2013,INDL,C,D,STD,DVN,25179M103,DEVON ENERGY CORP,USD,12,8005,42877,627,3522,-0.06,-0.06,22378,-20,-22,,,0,0,0,,,4793,,11,A,73-1567067,12,D,DE,USA,1311,380,935
14934,31/12/2014,2014,INDL,C,D,STD,DVN,25179M103,DEVON ENERGY CORP,USD,12,6498,50637,5617,9025,3.93,3.93,24296,1607,1590,,,0,0,0,,,6244,,11,A,73-1567067,12,D,DE,USA,1311,380,935
14934,31/12/2015,2015,INDL,C,D,STD,DVN,25179M103,DEVON ENERGY CORP,USD,12,4026,29532,-19095,-15891,-35.55,-35.55,18543,-14454,-14459,,,0,0,0,,,888,,11,A,73-1567067,12,D,DE,USA,1311,380,935
14934,31/12/2016,2016,INDL,C,D,STD,DVN,25179M103,DEVON ENERGY CORP,USD,12,3772,25913,-3659,-1792,-6.52,-6.52,15538,-3302,-3304,,,0,0,0,,,648,,11,A,73-1567067,12,D,DE,USA,1311,380,935
14934,31/12/2017,2017,INDL,C,D,STD,DVN,25179M103,DEVON ENERGY CORP,USD,12,4791,30241,1008,3361,1.71,1.71,16137,898,888,,,0,0,0,,,835,,11,A,73-1567067,12,D,DE,USA,1311,380,935
14934,31/12/2018,2018,INDL,C,D,STD,DVN,25179M103,DEVON ENERGY CORP,USD,12,4437,19566,1493,3305,6.14,1.53,10380,3064,3055,,,0,0,0,,,877,,11,A,73-1567067,12,D,DE,USA,1311,380,935
14960,31/12/2013,2013,INDL,C,D,STD,LH,50540R409,LABORATORY CP OF AMER HLDGS,USD,12,1432.1,6965.9,1012.7,1239.1,6.36,6.36,4455.2,573.8,573.8,,,0,0,0,,,,,11,A,13-3757370,12,D,DE,USA,8071,292,905
14960,31/12/2014,2014,INDL,C,D,STD,LH,50540R409,LABORATORY CP OF AMER HLDGS,USD,12,1692.7,7301.8,951.6,1185.9,6.03,6.03,4463.6,511.2,511.2,,,0,0,0,,,,,11,A,13-3757370,12,D,DE,USA,8071,292,905
14960,31/12/2015,2015,INDL,C,D,STD,LH,50540R409,LABORATORY CP OF AMER HLDGS,USD,12,2663,14221.7,1279.6,1714,4.42,4.42,9262.4,436.9,436.9,,,0,0,0,,,,,11,A,13-3757370,12,D,DE,USA,8071,292,905
14960,31/12/2016,2016,INDL,C,D,STD,LH,50540R409,LABORATORY CP OF AMER HLDGS,USD,12,2478.7,14247,1410.7,1901.3,7.14,7.14,8726,732.1,732.1,,,0,0,0,,,,,11,A,13-3757370,12,D,DE,USA,8071,292,905
14960,31/12/2017,2017,INDL,C,D,STD,LH,50540R409,LABORATORY CP OF AMER HLDGS,USD,12,2682.6,16568,1546.5,2069.8,12.39,12.39,9717.2,1268.2,1268.2,,,0,0,0,,,,,11,A,13-3757370,12,D,DE,USA,8071,292,905
14960,31/12/2018,2018,INDL,C,D,STD,LH,50540R409,LABORATORY CP OF AMER HLDGS,USD,12,2835.4,16185.3,1491.6,2034.8,8.71,8.71,9194.8,883.7,883.7,,,0,0,0,,,,,11,A,13-3757370,12,D,DE,USA,8071,292,905
15247,31/12/2013,2013,INDL,C,D,STD,VLO,91913Y100,VALERO ENERGY CORP,USD,12,19277,47260,4065,5265,4.99,4.99,27314,2720,2720,,,0,0,0,,,6601,,11,A,74-1828067,12,B,DE,USA,2911,382,935
15247,31/12/2014,2014,INDL,C,D,STD,VLO,91913Y100,VALERO ENERGY CORP,USD,12,16614,45550,5902,7102,6.88,7,24306,3630,3618,,,0,0,0,,,6607,,11,A,74-1828067,12,B,DE,USA,2911,382,935
